id,loss
1881,2486.2812162162168
1882,2486.2812162162168
1886,962.9572628726293
1892,2100.807043478261
1894,1735.585327102804
1898,3373.0693506493512
1899,4083.9646853146874
1902,1608.9962500000001
1903,8525.592222222222
1906,2394.297688022284
1910,3261.2981818181825
1911,2284.4030454545464
1914,2819.47345844504
1929,4154.651901408449
1932,1578.6187922705312
1952,1042.5358620689651
1959,1465.0728533333336
1960,981.8289153439154
1976,3645.2066129032232
1980,4238.633041095891
1981,1943.026158357773
1987,2126.644670184697
1994,1972.805901639344
2000,2486.2812162162168
2008,2317.171062992126
2011,3935.0681528662417
2012,5908.563333333333
2019,1922.139216216217
2022,4320.486509695289
2024,7191.255958549227
2028,854.1213253012046
2030,3720.412955326458
2031,7824.489217687069
2047,2466.202956989248
2049,1244.8268563685635
2050,1754.2692307692323
2051,3645.2066129032232
2056,2098.588787878788
2057,1494.5409216589862
2059,3261.7916111111103
2069,4071.8783333333326
2085,2317.171062992126
2089,1583.2463372093027
2090,1734.415128205128
2101,2407.2126877470355
2114,2818.0275576036856
2115,1699.778686327078
2118,1410.5639024390246
2119,1933.141912225705
2125,1406.1517158176946
2128,2971.5797191011234
2129,1808.2614925373134
2132,2201.8630625000014
2133,2948.339174041296
2135,981.8289153439154
2136,1806.7843729903536
2143,1381.262106741574
2144,1907.6128813559328
2145,4737.4332258064505
2152,3872.479039735101
2160,3827.190655737706
2166,1929.0643202416904
2169,1317.2743648208486
2170,2365.5914325842705
2172,1825.6333870967733
2181,2898.542275132276
2183,2344.296910994765
2185,4083.9646853146874
2188,2279.7857999999997
2189,2885.260168067226
2194,4505.301147540985
2202,1738.9989041095887
2208,3376.4517391304344
2227,2118.0519318181823
2230,7103.46636986301
2235,3095.6961394101895
2236,1520.8363720930238
2244,9363.63630952381
2248,1599.2687755102043
2252,1239.359530685921
2254,1748.507588235293
2260,5793.518048780487
2263,1937.4474729241883
2274,1510.861066666666
2277,1233.5964179104478
2279,7824.489217687069
2280,10591.090736434111
2283,5314.501423487541
2284,844.4397159090903
2288,7665.966621621624
2292,2053.5183854166667
2295,6118.892500000001
2296,1527.1963003662997
2299,2626.982619808306
2315,5565.442777777777
2318,1800.3058208955238
2329,8438.477972508588
2337,1428.3797142857143
2340,1016.0873267326734
2342,1375.825204460966
2347,5500.518315789476
2349,4493.141630769233
2354,1520.8363720930238
2361,3244.238449197861
2370,1697.276714285714
2378,5048.442901234565
2382,4675.441685393259
2387,1543.8301200000005
2389,2126.644670184697
2394,2100.974713375796
2396,1764.356
2400,2938.843617021277
2407,2898.542275132276
2414,1131.9160841423957
2415,1975.6257060518744
2421,3094.0608839779
2427,2201.8630625000014
2428,2394.297688022284
2430,3141.676605504588
2435,2136.7067731629404
2445,6623.278661417323
2446,1848.950346666666
2447,1534.3379255319148
2449,2202.057902439022
2451,2413.2344
2458,12639.218175182483
2462,11099.381773700303
2463,3446.4545329670327
2467,3364.791476190477
2471,6132.749174757283
2475,3524.91342105263
2478,2190.4486639676115
2483,4571.033695652174
2485,1382.916166007906
2487,1432.0134710743805
2494,711.7845722713861
2497,2106.128848314604
2499,1754.2692307692323
2503,1599.9427407407409
2513,3376.4517391304344
2515,2053.5183854166667
2522,969.5753543307088
2523,1459.9822471910115
2528,2997.651174698795
2532,6559.02483766234
2536,1511.4011458333327
2538,1628.956929460581
2539,1086.701635687733
2540,3423.6407880434776
2545,4675.441685393259
2548,1470.0009677419355
2549,1056.327333333333
2553,3015.5061111111095
2563,1904.4035143769984
2566,4505.301147540985
2574,1514.9957586206901
2575,2534.3970381231666
2584,2621.095585585586
2588,3738.1108292682898
2589,1236.1034146341465
2592,3305.420497237569
2596,1853.5678225806453
2598,2202.057902439022
2602,1244.8268563685635
2603,2442.1198630136987
2607,3201.556266666668
2609,1407.7484269662925
2611,5908.563333333333
2627,1607.6390598290595
2628,1810.526993006992
2630,3599.495444444443
2633,2282.83020661157
2636,7861.705359712233
2640,1904.777627118645
2641,1215.8897126436784
2657,4273.590374999995
2659,1133.9012921348317
2662,1342.4932958801503
2663,1989.6287859424906
2667,2460.5160384615388
2670,1173.4314666666673
2682,1922.139216216217
2694,3310.587142857145
2699,9451.730000000001
2700,2845.6342682926825
2703,6564.239764705886
2708,2413.5029062500007
2714,1373.5129268292683
2725,544.6683333333334
2726,1775.4454330708659
2727,1634.19751851852
2732,3128.5669230769236
2733,6250.487811550152
2736,5769.844489247311
2745,2136.7067731629404
2760,1300.895086705202
2764,1727.9619020172915
2765,5500.518315789476
2766,711.7845722713861
2775,2573.9123529411772
2783,1628.956929460581
2784,1615.0711513157898
2786,1910.000446927374
2801,2004.393157894737
2803,1937.4474729241883
2813,5464.037947214073
2815,6180.8227966101695
2816,1801.1465384615387
2818,2413.5029062500007
2819,2745.9007909604516
2822,1126.8736933797904
2825,2742.0363677130053
2826,2055.4001298701305
2830,1933.141912225705
2834,1628.1151111111112
2835,5819.000101010101
2856,2713.538448275864
2873,8327.641642228738
2886,5314.501423487541
2892,2514.606840277779
2896,1169.6956358381506
2897,1177.030608695652
2899,2663.3925675675673
2901,1056.327333333333
2909,6773.978590308373
2914,5778.315
2915,2195.959629629631
2916,3338.1738846153826
2919,850.2583379501382
2926,3310.587142857145
2927,2449.3497122302165
2933,2609.432827586207
2934,3859.6814330218076
2941,2463.6529617834385
2942,1742.261620553359
2946,2970.0046875
2949,1569.0723591549295
2952,2693.267808641975
2957,12639.218175182483
2962,2733.2447474747473
2963,1239.359530685921
2965,2185.8789534883717
2966,6559.02483766234
2971,3972.2675586854443
2975,754.7364222873902
2979,1126.8736933797904
2985,11099.381773700303
2995,2624.973333333333
2996,1428.3797142857143
3001,6243.7661141304325
3007,3364.791476190477
3008,1269.907297297297
3014,3250.299946808508
3017,10591.090736434111
3021,1662.2970909090902
3025,2423.1273652694626
3026,1381.617647058824
3034,2050.309433962264
3035,2509.3977659574452
3044,3574.380652173912
3046,2754.6976094276097
3047,5784.5725080385855
3057,3423.6407880434776
3059,6120.190441176471
3063,4685.020711864408
3065,1720.0509893992921
3067,2745.9007909604516
3069,1324.1361963190182
3076,3872.479039735101
3086,1040.546136986302
3088,5048.442901234565
3090,1904.4035143769984
3096,2927.9017159763307
3100,1381.262106741574
3102,2222.2994333333327
3103,2509.3977659574452
3107,1324.1361963190182
3118,1685.291942857142
3120,4527.572731277531
3123,2365.5914325842705
3128,1253.0163235294124
3132,1757.972134502925
3140,1424.2847058823534
3152,3376.4517391304344
3165,4083.9646853146874
3183,1628.956929460581
3190,1300.895086705202
3197,2143.7616184971084
3201,1350.1949999999997
3203,2000.345161290323
3214,2872.2391134751756
3219,3373.0693506493512
3220,2202.057902439022
3221,3942.478943089431
3229,1599.2687755102043
3234,1579.3991463414634
3235,3988.0605825242733
3240,1848.950346666666
3241,2484.9440322580654
3249,1607.9741436464096
3254,1235.9600310559013
3264,5048.442901234565
3266,2433.3461654135335
3270,928.6175179856119
3282,1855.6698245614048
3285,1623.6890028490027
3289,1297.0564122137407
3291,2100.974713375796
3295,2344.296910994765
3299,1113.6017605633797
3302,1352.0264851485151
3303,5330.408565891472
3308,3535.7859550561775
3309,2413.5029062500007
3324,2663.3925675675673
3327,5960.760750000003
3330,4707.932586666663
3335,1511.4011458333327
3339,3250.299946808508
3340,2413.5029062500007
3343,1581.5814814814823
3350,3348.825283842797
3353,1624.8405128205127
3356,11099.381773700303
3361,2899.047610062895
3368,1113.6017605633797
3376,1510.861066666666
3381,1601.2668674698798
3383,3691.4384415584423
3397,3391.221404958678
3403,2428.3207102272736
3405,2064.0608910891087
3410,1868.7563235294117
3412,2454.013389830509
3416,3970.5547368421057
3417,1855.6698245614048
3423,2449.662830188681
3427,5110.968760000002
3435,4796.445085470085
3439,1361.1370903010038
3441,1957.303728813559
3450,1628.956929460581
3453,1202.7279393939402
3454,1543.8301200000005
3458,9298.332352941174
3459,2446.131495327103
3467,4154.651901408449
3469,7437.375609756095
3477,1421.7074358974355
3478,8327.641642228738
3482,1348.8547154471544
3484,5330.408565891472
3506,2480.6490530303026
3515,8715.73619047619
3522,4264.232342857143
3523,2100.402638888889
3526,1583.2463372093027
3532,1656.9941095890415
3534,1757.972134502925
3537,1725.6118784530383
3539,1244.8268563685635
3542,6849.937999999999
3545,2499.6422222222222
3552,1855.6698245614048
3554,1825.6333870967733
3573,1899.8001476014747
3576,1415.0493357933578
3577,3643.6404347826087
3580,1432.0134710743805
3583,1235.9600310559013
3584,1563.294797297296
3609,1304.7336619718308
3613,4238.283773087073
3623,2223.0998124999996
3624,4567.9703947368425
3638,5716.03509578544
3642,1906.1352453987718
3643,3574.380652173912
3647,1943.026158357773
3653,2171.2599152542384
3654,4306.995672043008
3656,1916.5352918287938
3658,1059.37421875
3659,3715.190868167202
3663,10347.374864864867
3664,4238.633041095891
3666,854.1213253012046
3681,1536.6882539682529
3689,3103.864366197181
3694,5500.518315789476
3695,2445.9804347826084
3699,1287.5754143646416
3701,2786.512329545455
3704,4872.418807692309
3721,2044.9390555555551
3726,4320.486509695289
3727,2580.777718631179
3729,2483.184424242424
3731,2845.6342682926825
3738,2633.899195402299
3740,2100.807043478261
3744,2277.8033333333333
3757,1401.8809150326813
3758,1235.9600310559013
3778,1514.9957586206901
3781,4349.548826815637
3790,6071.138166089969
3796,1233.5964179104478
3798,7710.352988505744
3804,1583.2463372093027
3813,1300.895086705202
3814,1462.0398620689652
3815,3811.9273134328378
3818,2135.7876190476213
3823,2636.9858793969847
3826,5367.855454545456
3831,1972.805901639344
3834,3027.785783475783
3835,2997.651174698795
3849,2804.7996428571423
3850,3250.299946808508
3855,2279.7857999999997
3864,2733.2447474747473
3867,2003.1899120234614
3871,1579.3991463414634
3879,2203.7768202764973
3880,2636.9858793969847
3882,3414.1942372881326
3884,9363.63630952381
3893,2872.2391134751756
3895,1989.6287859424906
3901,3942.478943089431
3903,1051.5549523809527
3913,1717.5349425287354
3921,2277.8033333333333
3929,2092.057361563518
3947,1185.6175964391691
3962,2098.588787878788
3963,1079.9119559228654
3966,1381.617647058824
3975,2180.945604395604
3976,4911.273672316383
3977,3015.5061111111095
3978,1361.1370903010038
3979,1409.1246341463416
3983,2135.7876190476213
3985,1182.6013888888886
3989,9363.63630952381
3992,2350.134368231046
3995,2513.9567168674707
4008,2428.3207102272736
4013,2483.184424242424
4029,2953.849230769231
4035,1801.1465384615387
4040,2470.358232323233
4048,1585.9980314960626
4060,1869.9132338308466
4066,1389.9270454545451
4075,1059.37421875
4079,3810.340063291139
4083,1737.6846498599448
4091,2413.5029062500007
4092,7184.607592592591
4093,2870.267343173434
4098,3338.1738846153826
4108,1269.907297297297
4109,850.2583379501382
4110,5100.06710526316
4116,2492.564778325122
4129,1350.1949999999997
4130,3979.8552517985604
4140,2509.3977659574452
4146,2126.644670184697
4150,4707.932586666663
4151,7546.553493150684
4153,1906.1352453987718
4169,6250.487811550152
4170,1922.139216216217
4179,2203.7768202764973
4183,5330.408565891472
4188,2970.0046875
4190,1615.0711513157898
4193,1876.3273899371065
4201,9400.344144736848
4205,2259.9419587628845
4210,2998.9920608108123
4226,4009.9711848341235
4229,2621.095585585586
4241,2924.7722191011235
4242,1742.261620553359
4257,4063.051470588234
4258,711.7845722713861
4260,3029.758994413408
4263,8155.144672131149
4267,1173.4314666666673
4273,1520.8363720930238
4274,2868.4209090909076
4277,2608.9300000000003
4281,1652.6420540540546
4283,5330.408565891472
4293,3103.864366197181
4294,1421.7074358974355
4305,3817.136923076923
4307,2395.5113183279745
4318,3041.5777777777757
4325,3631.2435714285702
4327,6132.749174757283
4332,3490.05577030812
4335,3914.7888736263767
4336,5110.968760000002
4337,834.4584668989546
4339,4675.441685393259
4343,1626.7577101449288
4346,1244.8268563685635
4348,1906.1352453987718
4350,4844.30441314554
4358,2818.0275576036856
4359,2614.2439000000004
4363,3528.1709803921526
4366,4063.051470588234
4374,1376.7915015974447
4375,2786.512329545455
4377,1906.3127719298243
4393,3859.6814330218076
4395,2614.2439000000004
4400,1173.6648148148138
4402,6986.709797297301
4404,10468.366213592235
4415,2464.778563829786
4418,2454.013389830509
4422,1177.030608695652
4430,1578.6187922705312
4432,3095.6961394101895
4433,2206.1708163265303
4435,4667.6923943662
4438,2749.301785714287
4444,1745.8319024390246
4447,3096.522005277047
4451,4891.710796460177
4452,2098.588787878788
4457,1331.1923500000003
4459,4527.572731277531
4469,1536.6882539682529
4471,9478.99719626168
4486,962.9572628726293
4488,2733.2447474747473
4510,1520.6480512820513
4515,1076.668767123288
4527,8359.11
4530,1407.7484269662925
4534,1566.7242283950625
4535,5359.159999999999
4536,1734.415128205128
4548,5359.159999999999
4549,1929.5531012658232
4551,7665.966621621624
4556,3103.864366197181
4559,834.4584668989546
4564,2001.4558593750007
4570,3854.1994890510946
4575,6438.291745562127
4584,3988.0605825242733
4585,2605.7927459016396
4591,1634.19751851852
4592,1989.6287859424906
4593,1527.1963003662997
4594,1383.3867901234562
4598,1899.8001476014747
4607,3190.811219512195
4608,1007.792228571428
4620,2135.7876190476213
4621,3187.0442424242424
4625,4831.065681818183
4635,6773.978590308373
4638,4707.932586666663
4652,3020.5978297872325
4657,1952.7923287671233
4658,1782.9338288288286
4666,5464.037947214073
4672,1324.1361963190182
4676,3190.811219512195
4680,1169.6956358381506
4681,5314.501423487541
4683,3571.0665895953784
4684,1324.1361963190182
4689,8089.865
4690,2626.982619808306
4692,2212.7626020408156
4697,3029.758994413408
4700,2483.184424242424
4705,14773.723913043481
4721,2445.9804347826084
4726,2460.5160384615388
4729,1201.1862903225808
4731,3720.412955326458
4736,2970.0046875
4739,1544.3520478723403
4740,2457.7412499999996
4753,1406.1517158176946
4754,3435.2159585492213
4755,2413.5029062500007
4756,1632.0965435356206
4759,2191.878660714285
4764,1421.7074358974355
4771,2399.9202459016396
4772,2742.0363677130053
4776,834.4584668989546
4780,3364.791476190477
4784,1773.5101704545448
4786,1408.7985802469138
4787,4225.959333333334
4789,1470.0009677419355
4794,1727.9619020172915
4800,3738.1108292682898
4807,3226.141193633951
4813,9535.38793103448
4818,1632.0965435356206
4823,11099.381773700303
4824,2143.8964197530854
4829,3094.0608839779
4830,1224.4669436997317
4835,2460.5160384615388
4844,2126.644670184697
4845,3310.587142857145
4846,3027.785783475783
4847,1208.3416129032257
4854,2804.7996428571423
4857,2870.267343173434
4861,850.2583379501382
4863,1811.5706613756615
4866,3786.7113750000003
4869,3535.7859550561775
4871,1224.4669436997317
4872,3024.4017670682742
4875,2626.982619808306
4877,7609.410930232556
4878,1169.6956358381506
4885,1259.294566929134
4886,1632.0965435356206
4888,4259.442542372882
4890,1057.773076923077
4896,1228.894013605442
4899,2885.260168067226
4913,889.4607303370789
4916,2143.7616184971084
4920,3338.162253521125
4925,2394.297688022284
4934,2060.6129714285707
4941,2356.7214565826334
4946,2099.7631277533046
4954,2754.6976094276097
4956,1410.5639024390246
4958,4009.9711848341235
4965,1201.1862903225808
4966,1603.2386341463423
4970,2899.047610062895
4977,2611.653153526972
4980,3607.588823529412
4984,2470.358232323233
4995,1185.6175964391691
4997,2399.9202459016396
4999,2277.8033333333333
5005,3627.670057471264
5011,2223.0998124999996
5015,2856.6649285714284
5016,2463.6529617834385
5019,2714.995049180328
5024,2100.807043478261
5030,2625.4845671641788
5031,1922.139216216217
5034,2616.2013821138225
5047,9298.332352941174
5048,2136.7067731629404
5052,1692.6139233038352
5061,3136.646211180127
5062,73182.62
5067,3643.9932142857137
5068,3715.190868167202
5077,2223.964444444444
5079,2003.1899120234614
5090,2745.9007909604516
5094,3024.4017670682742
5103,2449.3497122302165
5104,1406.141789772726
5106,1735.585327102804
5107,2486.4228994082823
5110,1310.7626785714297
5114,2609.081855670103
5116,5500.518315789476
5121,7035.237894736841
5122,3521.423428571429
5124,1219.29962962963
5132,4320.486509695289
5133,2194.0016981132085
5138,2810.878387978143
5143,2092.057361563518
5153,1694.4930769230773
5154,2446.131495327103
5155,854.1213253012046
5160,1770.782454545455
5169,4579.895000000002
5172,2892.0770870870883
5173,3643.6404347826087
5179,981.8289153439154
5182,3250.299946808508
5187,1511.4011458333327
5192,2989.991979166667
5211,1569.0723591549295
5213,3715.190868167202
5219,969.5753543307088
5225,3488.9921276595746
5226,1735.6174789915967
5227,6180.8227966101695
5228,2391.9837142857136
5239,3935.0681528662417
5241,1855.8261951219513
5244,3305.420497237569
5248,3720.412955326458
5260,1626.408360655739
5266,1086.701635687733
5273,2428.3207102272736
5280,9363.63630952381
5298,3527.172347826088
5300,1224.4669436997317
5306,3338.1738846153826
5307,2254.3282246376807
5311,4891.710796460177
5316,1368.7383798882681
5323,1317.2743648208486
5332,2117.332156133827
5336,1781.4782307692305
5338,2182.312900000001
5342,2999.5612987012983
5347,1800.3058208955238
5355,5864.265913043478
5357,2250.9934812286697
5362,2096.817613636365
5363,1304.7336619718308
5364,850.463512195122
5366,2399.9202459016396
5374,5730.817327823691
5375,933.2764402173904
5379,3956.4599999999996
5380,2413.5029062500007
5383,1376.7915015974447
5385,1376.8363255813954
5390,1539.2257731958753
5393,4030.8046938775506
5398,2786.512329545455
5411,3029.758994413408
5414,1060.8566180758016
5429,1407.7484269662925
5432,10591.090736434111
5436,1853.5678225806453
5437,6120.190441176471
5439,1470.0009677419355
5440,3338.162253521125
5449,2144.291633802819
5458,1342.4932958801503
5460,1401.8809150326813
5462,1615.0711513157898
5463,3405.2528301886796
5465,2411.6544961240297
5467,3836.563333333334
5475,3979.8552517985604
5483,1757.972134502925
5485,1910.000446927374
5489,2394.297688022284
5493,2804.7996428571423
5497,931.9639299610897
5501,1916.5352918287938
5506,1706.622580645161
5507,1603.2386341463423
5510,2556.186455696202
5524,4849.365483870964
5531,1813.5338582677175
5542,4055.9033333333327
5543,1581.5814814814823
5544,2378.0782825484775
5552,3095.6961394101895
5560,2486.4228994082823
5563,4308.830989399295
5573,2100.807043478261
5579,1059.37421875
5584,1383.3867901234562
5585,10468.366213592235
5594,1720.0509893992921
5595,2055.4001298701305
5597,2276.421232227487
5598,1428.3797142857143
5604,1800.3058208955238
5606,1286.7981081081082
5610,931.9639299610897
5615,5971.007234042551
5631,1775.4454330708659
5637,1323.3229310344816
5646,2988.4606250000015
5656,4235.472075471699
5658,9985.02668181818
5666,2180.4867557251905
5668,3364.791476190477
5673,1086.701635687733
5680,1239.359530685921
5691,2754.6976094276097
5692,10468.366213592235
5693,2472.1721610169493
5697,3490.05577030812
5698,2472.1721610169493
5700,1599.2687755102043
5704,1868.7563235294117
5705,2609.432827586207
5707,1775.4454330708659
5710,1040.546136986302
5716,1406.141789772726
5720,2044.7100000000005
5722,5211.615731707317
5727,1683.114404761905
5733,2407.2126877470355
5737,2924.7722191011235
5742,4238.283773087073
5747,1855.8261951219513
5760,2742.0363677130053
5774,2355.723
5788,5314.501423487541
5796,2446.131495327103
5797,1618.6138172043004
5800,3373.0693506493512
5812,3095.6961394101895
5814,1801.1465384615387
5818,1465.0728533333336
5819,4831.065681818183
5823,3941.041304347827
5826,2365.5914325842705
5830,2254.3282246376807
5831,1753.437154811715
